Exercicio,Orgao,Unidade_Orcamentaria,Programa_de_Trabalho,Acao,Descricao_Acao,Fonte_de_Recursos,Descricao_Fonte,Elemento_Despesa,Descricao_Elemento,Item_Despesa,Descricao_item_Despesa,Orcamento_Atualizado,Empenhado,Liquidado,Pago,Pago_Restos_Pagar
2016,15,41,15411512203844164,4164,APOIO ADMINISTRATIVO - ADM. INDIRETA - HABITACAO E URBANIZACAO,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903943,Serviços De Publicidade Legal,0,19078 629999999997,19078 630000000001,19078 629999999997,25082 109999999997
2016,15,41,15411512203844164,4164,APOIO ADMINISTRATIVO - ADM. INDIRETA - HABITACAO E URBANIZACAO,200,200 - RECEITA PROPRIA DE AUTARQUIAS  FUNDACOES E EMPRESAS,339047,Obrigações Tributárias e Contributivas,33904700,Obrigações Tributárias E Contributivas,5764,0,0,0,0
2016,15,41,15411512203844164,4164,APOIO ADMINISTRATIVO - ADM. INDIRETA - HABITACAO E URBANIZACAO,200,200 - RECEITA PROPRIA DE AUTARQUIAS  FUNDACOES E EMPRESAS,339047,Obrigações Tributárias e Contributivas,33904710,Pasep,0,4764,4256 0599999999995,4256 0600000000004,4601 3500000000004
2016,15,41,15411512203844164,4164,APOIO ADMINISTRATIVO - ADM. INDIRETA - HABITACAO E URBANIZACAO,100,100 - ORDINARIOS NAO VINCULADOS,339139,Outros Serviços de Terceiros - Pessoa Jurídica,33913900,Outros Serviços de Terceiros - Pessoa Jurídica,41018,0,0,0,0
2016,15,41,15411512203844164,4164,APOIO ADMINISTRATIVO - ADM. INDIRETA - HABITACAO E URBANIZACAO,100,100 - ORDINARIOS NAO VINCULADOS,339139,Outros Serviços de Terceiros - Pessoa Jurídica,33913901,Serviços gráficos em geral  por Pessoa Jurídica,0,280,280,280,280
2016,15,41,15411512203844164,4164,APOIO ADMINISTRATIVO - ADM. INDIRETA - HABITACAO E URBANIZACAO,100,100 - ORDINARIOS NAO VINCULADOS,339139,Outros Serviços de Terceiros - Pessoa Jurídica,33913904,Assinaturas e Publicações,0,5292,5292,5292,5292
2016,15,41,15411512203844164,4164,APOIO ADMINISTRATIVO - ADM. INDIRETA - HABITACAO E URBANIZACAO,100,100 - ORDINARIOS NAO VINCULADOS,339139,Outros Serviços de Terceiros - Pessoa Jurídica,33913907,Serviços de Publicidade Legal,0,18012 639999999999,18012 639999999999,18012 639999999999,20539 68
2016,15,41,15411512203844164,4164,APOIO ADMINISTRATIVO - ADM. INDIRETA - HABITACAO E URBANIZACAO,200,200 - RECEITA PROPRIA DE AUTARQUIAS  FUNDACOES E EMPRESAS,339147,OBRIGAÇÕES TRIBUTÁRIAS E CONTRIBUTIVAS,33914700,OBRIGACOES TRIBUTARIAS E CONTRIBUTIVAS,4500,0,0,0,0
2016,15,41,15411512203844164,4164,APOIO ADMINISTRATIVO - ADM. INDIRETA - HABITACAO E URBANIZACAO,200,200 - RECEITA PROPRIA DE AUTARQUIAS  FUNDACOES E EMPRESAS,449052,Equipamentos e Material Permanente,44905200,Equipamentos E Material Permanente,0,0,0,0,0
2016,15,41,15411512203844414,4414,CONCESSIONARIAS DE SERVICOS PUBLICOS - ADM. INDIRETA - HABITACAO E URBANIZACAO,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903900,Outros Serviços De Terceiros - Pessoa Jurídica,50702,0,0,0,0
2016,15,41,15411512203844414,4414,CONCESSIONARIAS DE SERVICOS PUBLICOS - ADM. INDIRETA - HABITACAO E URBANIZACAO,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903926,Serviços De Telefonia,0,18666 84,18666 84,18666 84,32292 66
2016,15,41,15411512603844764,4764,MANUTENCAO E DESENVOLVIMENTO DA INFORMATICA - ADM. INDIRETA - HABITACAO E URBANIZACAO,100,100 - ORDINARIOS NAO VINCULADOS,339030,Material de Consumo,33903000,Material De Consumo,50650,0,0,0,0
2016,15,41,15411512603844764,4764,MANUTENCAO E DESENVOLVIMENTO DA INFORMATICA - ADM. INDIRETA - HABITACAO E URBANIZACAO,200,200 - RECEITA PROPRIA DE AUTARQUIAS  FUNDACOES E EMPRESAS,339030,Material de Consumo,33903000,Material De Consumo,6412,0,0,0,0
2016,15,41,15411512603844764,4764,MANUTENCAO E DESENVOLVIMENTO DA INFORMATICA - ADM. INDIRETA - HABITACAO E URBANIZACAO,100,100 - ORDINARIOS NAO VINCULADOS,339030,Material de Consumo,33903031,CARTUCHOS  TONNERS E INSUMOS PARA IMPRESSORAS,0,19757 470000000001,19757 470000000001,19757 470000000001,23916 470000000001
2016,15,41,15411512603844764,4764,MANUTENCAO E DESENVOLVIMENTO DA INFORMATICA - ADM. INDIRETA - HABITACAO E URBANIZACAO,200,200 - RECEITA PROPRIA DE AUTARQUIAS  FUNDACOES E EMPRESAS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903900,Outros Serviços De Terceiros - Pessoa Jurídica,10000,0,0,0,0
2016,15,41,15411512603844764,4764,MANUTENCAO E DESENVOLVIMENTO DA INFORMATICA - ADM. INDIRETA - HABITACAO E URBANIZACAO,100,100 - ORDINARIOS NAO VINCULADOS,339092,Despesas de Exercícios Anteriores,33909200,Despesas De Exercícios Anteriores,0,0,0,0,0
2016,15,41,15411512603844764,4764,MANUTENCAO E DESENVOLVIMENTO DA INFORMATICA - ADM. INDIRETA - HABITACAO E URBANIZACAO,200,200 - RECEITA PROPRIA DE AUTARQUIAS  FUNDACOES E EMPRESAS,449052,Equipamentos e Material Permanente,44905200,Equipamentos E Material Permanente,0,0,0,0,0
2016,15,41,15411512603844764,4764,MANUTENCAO E DESENVOLVIMENTO DA INFORMATICA - ADM. INDIRETA - HABITACAO E URBANIZACAO,200,200 - RECEITA PROPRIA DE AUTARQUIAS  FUNDACOES E EMPRESAS,449052,Equipamentos e Material Permanente,44905201,Máquinas E Equipamentos De Informática,0,0,0,0,1240
2016,15,41,15411545102003002,3002,IMPLANTACAO DE VIA PARALELA AO ELEVADO DAS BANDEIRAS,100,100 - ORDINARIOS NAO VINCULADOS,449039,Outros Serviços de Terceiros - Pessoa Jurídica,44903900,Outros Serviços De Terceiros  - Pessoa Jurídica,500450,0,0,0,0
2016,15,41,15411545102003002,3002,IMPLANTACAO DE VIA PARALELA AO ELEVADO DAS BANDEIRAS,100,100 - ORDINARIOS NAO VINCULADOS,449039,Outros Serviços de Terceiros - Pessoa Jurídica,44903909,SERVIÇOS DE ENGENHARIA DE CARÁTER EVENTUAL,0,471954 51000000001,471954 51000000001,471954 51000000007,471954 51000000007
2016,15,41,15411545102003002,3002,IMPLANTACAO DE VIA PARALELA AO ELEVADO DAS BANDEIRAS,101,101 - ORDINARIOS NAO VINCULADOS - CONTRAPARTIDA DE OPERACOES DE CREDITO,449051,Obras e Instalações,44905100,Obras E Instalações,20651439,0,0,0,0
2016,15,41,15411545102003002,3002,IMPLANTACAO DE VIA PARALELA AO ELEVADO DAS BANDEIRAS,110,110 - OPERACOES DE CREDITO CONTRATUAIS REALIZADAS,449051,Obras e Instalações,44905100,Obras E Instalações,59502319 310000002,0,0,0,0
2016,15,41,15411545102003002,3002,IMPLANTACAO DE VIA PARALELA AO ELEVADO DAS BANDEIRAS,101,101 - ORDINARIOS NAO VINCULADOS - CONTRAPARTIDA DE OPERACOES DE CREDITO,449051,Obras e Instalações,44905101,Execução Das Obras E Projetos,0,0,0,0,0
2016,15,41,15411545102003002,3002,IMPLANTACAO DE VIA PARALELA AO ELEVADO DAS BANDEIRAS,110,110 - OPERACOES DE CREDITO CONTRATUAIS REALIZADAS,449051,Obras e Instalações,44905101,Execução Das Obras E Projetos,0,31293086 669999998,31293086 670000002,0,5010131 9000000004
2016,15,41,15411545102003002,3002,IMPLANTACAO DE VIA PARALELA AO ELEVADO DAS BANDEIRAS,100,100 - ORDINARIOS NAO VINCULADOS,449061,Aquisição de Imóveis,44906100,Aquisição De Imóveis,24581 43,0,0,0,0
2016,15,41,15411545102003002,3002,IMPLANTACAO DE VIA PARALELA AO ELEVADO DAS BANDEIRAS,100,100 - ORDINARIOS NAO VINCULADOS,449061,Aquisição de Imóveis,44906101,Desapropriações,0,16814 700000000001,16814 700000000001,16814 700000000001,16814 700000000001
2016,15,41,15411545102003002,3002,IMPLANTACAO DE VIA PARALELA AO ELEVADO DAS BANDEIRAS,110,110 - OPERACOES DE CREDITO CONTRATUAIS REALIZADAS,449092,Despesas de Exercícios Anteriores,44909200,Despesas De Exercícios Anteriores,24499308 859999999,0,0,0,0
2016,15,41,15411545102003002,3002,IMPLANTACAO DE VIA PARALELA AO ELEVADO DAS BANDEIRAS,110,110 - OPERACOES DE CREDITO CONTRATUAIS REALIZADAS,449092,Despesas de Exercícios Anteriores,44909201,Execução De Obras E Projetos De Ampliação  Reconstrução E Reformas,0,24499308 859999999,24499308 859999999,24499308 859999999,24499308 859999999
2016,15,41,15411545102003002,3002,IMPLANTACAO DE VIA PARALELA AO ELEVADO DAS BANDEIRAS,100,100 - ORDINARIOS NAO VINCULADOS,449093,Indenizações e Restituições,44909300,Indenizações E Restituições,262276,0,0,0,0
2016,15,41,15411545102003002,3002,IMPLANTACAO DE VIA PARALELA AO ELEVADO DAS BANDEIRAS,100,100 - ORDINARIOS NAO VINCULADOS,449093,Indenizações e Restituições,44909301,Indenizações E Restituições,0,262275 59999999998,262275 59999999998,262275 59999999998,262275 59999999998
2016,15,41,15411545103613003,3003,IMPLANTACAO DE CICLOVIA EM AREAS DE ENCOSTAS,100,100 - ORDINARIOS NAO VINCULADOS,449051,Obras e Instalações,44905100,Obras E Instalações,277613 90000000037,0,0,0,0
2016,15,41,15411545103613003,3003,IMPLANTACAO DE CICLOVIA EM AREAS DE ENCOSTAS,110,110 - OPERACOES DE CREDITO CONTRATUAIS REALIZADAS,449051,Obras e Instalações,44905100,Obras E Instalações,631058 16000000003,0,0,0,0
2016,15,41,15411545103613003,3003,IMPLANTACAO DE CICLOVIA EM AREAS DE ENCOSTAS,101,101 - ORDINARIOS NAO VINCULADOS - CONTRAPARTIDA DE OPERACOES DE CREDITO,449051,Obras e Instalações,44905101,Execução Das Obras E Projetos,0,0,0,0,39210 330000000002
2016,15,41,15411545103613003,3003,IMPLANTACAO DE CICLOVIA EM AREAS DE ENCOSTAS,110,110 - OPERACOES DE CREDITO CONTRATUAIS REALIZADAS,449051,Obras e Instalações,44905101,Execução Das Obras E Projetos,0,0,0,0,3606677 9199999999
2016,15,41,15411545200234001,4001,MANUTENCAO E RECUPERACAO DE DRENAGENS EM ENCOSTAS,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903900,Outros Serviços De Terceiros - Pessoa Jurídica,126415,0,0,0,0
2016,15,41,15411545200234001,4001,MANUTENCAO E RECUPERACAO DE DRENAGENS EM ENCOSTAS,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903925,Serviços De Conservação E Manutenção De Drenagem Urbana,0,0,0,0,12853 540000000001
2016,15,41,15411545200234001,4001,MANUTENCAO E RECUPERACAO DE DRENAGENS EM ENCOSTAS,141,141 - ROYALTIES DO PETROLEO,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903925,Serviços De Conservação E Manutenção De Drenagem Urbana,0,0,0,0,87475 110000000001
2016,15,41,15411545200234007,4007,VISTORIAS  FISCALIZACAO E LICENCIAMENTO,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903900,Outros Serviços De Terceiros - Pessoa Jurídica,321000,0,0,0,0
2016,15,41,15411545200234007,4007,VISTORIAS  FISCALIZACAO E LICENCIAMENTO,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903913,Serviços de Transporte  Frete e Carretos,0,225947 79999999999,225947 79999999999,225947 80000000002,250240 25000000003
2016,15,41,15411545200234044,4044,MONITORAMENTO PERMANENTE DAS SITUACOES DE RISCO - ALERTA RIO,100,100 - ORDINARIOS NAO VINCULADOS,339035,Serviços de Consultoria,33903500,Serviços De Consultoria,1871860 5900000001,0,0,0,0
2016,15,41,15411545200234044,4044,MONITORAMENTO PERMANENTE DAS SITUACOES DE RISCO - ALERTA RIO,141,141 - ROYALTIES DO PETROLEO,339035,Serviços de Consultoria,33903500,Serviços De Consultoria,125167,0,0,0,0
2016,15,41,15411545200234044,4044,MONITORAMENTO PERMANENTE DAS SITUACOES DE RISCO - ALERTA RIO,100,100 - ORDINARIOS NAO VINCULADOS,339035,Serviços de Consultoria,33903503,Consultorias em Geral,0,1677514 3500000001,1677514 3499999999,1677514 3499999996,1864914 2899999996
2016,15,41,15411545200234044,4044,MONITORAMENTO PERMANENTE DAS SITUACOES DE RISCO - ALERTA RIO,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903900,Outros Serviços De Terceiros - Pessoa Jurídica,2746253 1400000001,0,0,0,0
2016,15,41,15411545200234044,4044,MONITORAMENTO PERMANENTE DAS SITUACOES DE RISCO - ALERTA RIO,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903974,SERVICOS DE MANUTENCAO DE MAQUINAS E EQUIPAMENTOS,0,2444807 3700000001,2444807 3699999996,2444807 3699999996,2753389 7399999998
2016,15,41,15411545200234640,4640,MANUTENCAO E RECUPERACAO DE OBRAS DE CONTENCAO,141,141 - ROYALTIES DO PETROLEO,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903900,Outros Serviços De Terceiros - Pessoa Jurídica,1214877,0,0,0,0
2016,15,41,15411545200234640,4640,MANUTENCAO E RECUPERACAO DE OBRAS DE CONTENCAO,141,141 - ROYALTIES DO PETROLEO,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903925,Serviços De Conservação E Manutenção De Drenagem Urbana,0,233906 81,233906 81,233906 81,233906 81
2016,15,41,15411545200234640,4640,MANUTENCAO E RECUPERACAO DE OBRAS DE CONTENCAO,141,141 - ROYALTIES DO PETROLEO,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903960,Serviços de Engenharia de Caráter Eventual,0,0,0,0,458550 80000000005
2016,15,41,15411545200234640,4640,MANUTENCAO E RECUPERACAO DE OBRAS DE CONTENCAO,100,100 - ORDINARIOS NAO VINCULADOS,449051,Obras e Instalações,44905100,Obras E Instalações,0,0,0,0,0
2016,15,41,15411545203844344,4344,DESPESAS OBRIGATORIAS E OUTROS CUSTEIOS - ADM. INDIRETA - HABITACAO E URBANIZACAO,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903900,Outros Serviços De Terceiros - Pessoa Jurídica,169000,0,0,0,0
2016,15,41,15411545203844344,4344,DESPESAS OBRIGATORIAS E OUTROS CUSTEIOS - ADM. INDIRETA - HABITACAO E URBANIZACAO,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903923,Vale-Refeição E Vale Alimentação,0,137780 10999999999,137780 11000000002,131039 69000000002,131039 69000000002
2016,15,41,15411545203844344,4344,DESPESAS OBRIGATORIAS E OUTROS CUSTEIOS - ADM. INDIRETA - HABITACAO E URBANIZACAO,100,100 - ORDINARIOS NAO VINCULADOS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903980,CARTAO CESTA DE NATAL,0,0,0,0,6344 8000000000002
2016,15,41,15411545203844524,4524,PROVISAO DE GASTOS COM PESSOAL - ADM. INDIRETA - HABITACAO E URBANIZACAO,100,100 - ORDINARIOS NAO VINCULADOS,319005,Outros Benefícios Previdenciários do Servidor e do Militar,31900500,Outros Benefícios Previdenciários do Servidor e do Militar,5000,0,0,0,0
2016,15,41,15411545203844524,4524,PROVISAO DE GASTOS COM PESSOAL - ADM. INDIRETA - HABITACAO E URBANIZACAO,100,100 - ORDINARIOS NAO VINCULADOS,319011,Vencimentos e Vantagens Fixas - Pessoal Civil,31901100,Vencimentos e Vantagens Fixas - Pessoal Civil,395000,0,0,0,0
2016,15,41,15411545203844524,4524,PROVISAO DE GASTOS COM PESSOAL - ADM. INDIRETA - HABITACAO E URBANIZACAO,100,100 - ORDINARIOS NAO VINCULADOS,319011,Vencimentos e Vantagens Fixas - Pessoal Civil,31901102,Remuneração De Cargo De Direção E Assistência Superior (Das),0,305713 28000000003,305713 28000000003,278263 94,304154 17999999999
2016,15,41,15411545203844524,4524,PROVISAO DE GASTOS COM PESSOAL - ADM. INDIRETA - HABITACAO E URBANIZACAO,100,100 - ORDINARIOS NAO VINCULADOS,319011,Vencimentos e Vantagens Fixas - Pessoal Civil,31901113,13º Salário - Clt,0,19552 75,19552 75,19552 75,19552 75
2016,15,41,15411545203844524,4524,PROVISAO DE GASTOS COM PESSOAL - ADM. INDIRETA - HABITACAO E URBANIZACAO,100,100 - ORDINARIOS NAO VINCULADOS,319011,Vencimentos e Vantagens Fixas - Pessoal Civil,31901121,13º Vencimento De Funcionário Estatutário,0,15166 609999999999,15166 609999999999,15166 609999999999,15166 609999999999
2016,15,41,15411545203844524,4524,PROVISAO DE GASTOS COM PESSOAL - ADM. INDIRETA - HABITACAO E URBANIZACAO,100,100 - ORDINARIOS NAO VINCULADOS,319011,Vencimentos e Vantagens Fixas - Pessoal Civil,31901122,Remuneração De Férias Aos Funcionários Estatutários,0,11075 92,11075 92,11075 92,12185 4
2016,15,41,15411545203844524,4524,PROVISAO DE GASTOS COM PESSOAL - ADM. INDIRETA - HABITACAO E URBANIZACAO,100,100 - ORDINARIOS NAO VINCULADOS,319011,Vencimentos e Vantagens Fixas - Pessoal Civil,31901136,Gratificação Pela Participação Em Órgão De Deliberação Coletiva,0,1679 1800000000001,1679 1800000000001,1679 1800000000001,1679 1800000000001
2016,15,41,15411545203844524,4524,PROVISAO DE GASTOS COM PESSOAL - ADM. INDIRETA - HABITACAO E URBANIZACAO,100,100 - ORDINARIOS NAO VINCULADOS,319013,Contribuições Patronais,31901300,Obrigações Patronais,105000,0,0,0,0
2016,15,41,15411545203844524,4524,PROVISAO DE GASTOS COM PESSOAL - ADM. INDIRETA - HABITACAO E URBANIZACAO,100,100 - ORDINARIOS NAO VINCULADOS,319013,Contribuições Patronais,31901302,INSS - Instituto Nacional de Seguridade Social,0,70000,61084 229999999996,61084 230000000003,68102 330000000002
2016,15,41,15411545203844524,4524,PROVISAO DE GASTOS COM PESSOAL - ADM. INDIRETA - HABITACAO E URBANIZACAO,100,100 - ORDINARIOS NAO VINCULADOS,319016,Outras Despesas Variáveis - Pessoal Civil,31901600,Outras Despesas Variáveis - Pessoal Civil,109457 04000000001,0,0,0,0
2016,15,41,15411545203844524,4524,PROVISAO DE GASTOS COM PESSOAL - ADM. INDIRETA - HABITACAO E URBANIZACAO,100,100 - ORDINARIOS NAO VINCULADOS,319016,Outras Despesas Variáveis - Pessoal Civil,31901610,Remuneração Por Substituição,0,2104 0599999999999,2104 0599999999999,2104 0599999999999,2104 0599999999999
2016,15,41,15411545203844524,4524,PROVISAO DE GASTOS COM PESSOAL - ADM. INDIRETA - HABITACAO E URBANIZACAO,100,100 - ORDINARIOS NAO VINCULADOS,319016,Outras Despesas Variáveis - Pessoal Civil,31901611,Gratificação De Encargos Especiais,0,106259 12,106259 12,97769 779999999984,105299 11999999998
2016,15,41,15411545203844524,4524,PROVISAO DE GASTOS COM PESSOAL - ADM. INDIRETA - HABITACAO E URBANIZACAO,100,100 - ORDINARIOS NAO VINCULADOS,319092,Despesas de Exercícios Anteriores,31909200,Despesas De Exercícios Anteriores,5000,0,0,0,0
2016,15,41,15411545203844524,4524,PROVISAO DE GASTOS COM PESSOAL - ADM. INDIRETA - HABITACAO E URBANIZACAO,100,100 - ORDINARIOS NAO VINCULADOS,319094,Indenizações e Restituições Trabalhistas,31909400,Indenizações E Restituições Trabalhistas,2000,0,0,0,0
2016,15,41,15411554300233539,3539,ESTABILIZACAO GEOTECNICA,100,100 - ORDINARIOS NAO VINCULADOS,449039,Outros Serviços de Terceiros - Pessoa Jurídica,44903900,Outros Serviços De Terceiros  - Pessoa Jurídica,0,0,0,0,0
2016,15,41,15411554300233539,3539,ESTABILIZACAO GEOTECNICA,108,108 - CONVENIO REALIZADO,449039,Outros Serviços de Terceiros - Pessoa Jurídica,44903900,Outros Serviços De Terceiros  - Pessoa Jurídica,696601,0,0,0,0
2016,15,41,15411554300233539,3539,ESTABILIZACAO GEOTECNICA,100,100 - ORDINARIOS NAO VINCULADOS,449039,Outros Serviços de Terceiros - Pessoa Jurídica,44903909,SERVIÇOS DE ENGENHARIA DE CARÁTER EVENTUAL,0,0,0,0,149739 67000000001
2016,15,41,15411554300233539,3539,ESTABILIZACAO GEOTECNICA,108,108 - CONVENIO REALIZADO,449039,Outros Serviços de Terceiros - Pessoa Jurídica,44903909,SERVIÇOS DE ENGENHARIA DE CARÁTER EVENTUAL,0,0,0,0,0
2016,15,41,15411554300233539,3539,ESTABILIZACAO GEOTECNICA,141,141 - ROYALTIES DO PETROLEO,449039,Outros Serviços de Terceiros - Pessoa Jurídica,44903909,SERVIÇOS DE ENGENHARIA DE CARÁTER EVENTUAL,0,0,0,0,56608 479999999996
2016,15,41,15411554300233539,3539,ESTABILIZACAO GEOTECNICA,100,100 - ORDINARIOS NAO VINCULADOS,449051,Obras e Instalações,44905100,Obras E Instalações,60713101 460000001,0,0,0,0
2016,15,41,15411554300233539,3539,ESTABILIZACAO GEOTECNICA,102,102 - ORDINARIOS NAO VINCULADOS - CONTRAPARTIDA DE CONVENIOS,449051,Obras e Instalações,44905100,Obras E Instalações,278772,0,0,0,0
2016,15,41,15411554300233539,3539,ESTABILIZACAO GEOTECNICA,108,108 - CONVENIO REALIZADO,449051,Obras e Instalações,44905100,Obras E Instalações,148507188,0,0,0,0
2016,15,41,15411554300233539,3539,ESTABILIZACAO GEOTECNICA,141,141 - ROYALTIES DO PETROLEO,449051,Obras e Instalações,44905100,Obras E Instalações,12495390,0,0,0,0
2016,15,41,15411554300233539,3539,ESTABILIZACAO GEOTECNICA,100,100 - ORDINARIOS NAO VINCULADOS,449051,Obras e Instalações,44905101,Execução Das Obras E Projetos,0,51706682 560000002,51706682 559999995,51706682 559999995,62346687 169999994
2016,15,41,15411554300233539,3539,ESTABILIZACAO GEOTECNICA,102,102 - ORDINARIOS NAO VINCULADOS - CONTRAPARTIDA DE CONVENIOS,449051,Obras e Instalações,44905101,Execução Das Obras E Projetos,0,278772,278772,0,0
2016,15,41,15411554300233539,3539,ESTABILIZACAO GEOTECNICA,108,108 - CONVENIO REALIZADO,449051,Obras e Instalações,44905101,Execução Das Obras E Projetos,0,11116507 780000001,11116507 779999999,7971962 7000000011,21830736 089999996
2016,15,41,15411554300233539,3539,ESTABILIZACAO GEOTECNICA,141,141 - ROYALTIES DO PETROLEO,449051,Obras e Instalações,44905101,Execução Das Obras E Projetos,0,0,0,0,2706087 5300000003
2016,15,41,15411584690006002,6002,SENTENCAS JUDICIAIS E PRECATORIOS,100,100 - ORDINARIOS NAO VINCULADOS,339091,Sentenças Judiciais,33909100,Sentenças Judiciais,233292,0,0,0,0
2016,15,51,15511339203103004,3004,IMPLANTACAO DE NAVES DO CONHECIMENTO,100,100 - ORDINARIOS NAO VINCULADOS,449051,Obras e Instalações,44905100,Obras E Instalações,1000,0,0,0,0
2016,15,51,15511339203108620,8620,CONSTRUCAO DE NAVES DO CONHECIMENTO NA AP 5 - EL 0738/16,100,100 - ORDINARIOS NAO VINCULADOS,449039,Outros Serviços de Terceiros - Pessoa Jurídica,44903900,Outros Serviços De Terceiros  - Pessoa Jurídica,0,0,0,0,0
2016,15,51,15511512203114009,4009,CAPACITACAO DE RECURSOS HUMANOS - ADM. INDIRETA,200,200 - RECEITA PROPRIA DE AUTARQUIAS  FUNDACOES E EMPRESAS,339039,Outros Serviços de Terceiros - Pessoa Jurídica,33903900,Outros Serviços De Terceiros - Pessoa Jurídica,25621,0,0,0,0
